-1.600000E-06	2.343750E-02
-1.599600E-06	-1.328130E-02
-1.599200E-06	-3.906250E-03
-1.598800E-06	8.593750E-03
-1.598400E-06	2.500000E-02
-1.598000E-06	-1.562500E-03
-1.597600E-06	1.171880E-02
-1.597200E-06	9.375000E-03
-1.596800E-06	3.125000E-02
-1.596400E-06	-1.171880E-02
-1.596000E-06	-3.125000E-03
-1.595600E-06	1.250000E-02
-1.595200E-06	6.250000E-03
-1.594800E-06	0.000000E+00
-1.594400E-06	4.687500E-02
-1.594000E-06	2.031250E-02
-1.593600E-06	2.421880E-02
-1.593200E-06	1.015630E-02
-1.592800E-06	-1.328130E-02
-1.592400E-06	0.000000E+00
-1.592000E-06	7.812500E-03
-1.591600E-06	2.187500E-02
-1.591200E-06	1.875000E-02
-1.590800E-06	-2.109380E-02
-1.590400E-06	1.640630E-02
-1.590000E-06	2.343750E-02
-1.589600E-06	1.250000E-02
-1.589200E-06	1.171880E-02
-1.588800E-06	-7.812500E-04
-1.588400E-06	3.359370E-02
-1.588000E-06	2.109380E-02
-1.587600E-06	-1.796880E-02
-1.587200E-06	1.406250E-02
-1.586800E-06	1.562500E-02
-1.586400E-06	-1.875000E-02
-1.586000E-06	6.250000E-03
-1.585600E-06	-5.468750E-03
-1.585200E-06	1.562500E-03
-1.584800E-06	4.687500E-03
-1.584400E-06	2.031250E-02
-1.584000E-06	0.000000E+00
-1.583600E-06	0.000000E+00
-1.583200E-06	0.000000E+00
-1.582800E-06	3.046880E-02
-1.582400E-06	5.000000E-02
-1.582000E-06	-1.171880E-02
-1.581600E-06	2.031250E-02
-1.581200E-06	-1.171880E-02
-1.580800E-06	2.578130E-02
-1.580400E-06	2.109380E-02
-1.580000E-06	1.171880E-02
-1.579600E-06	1.562500E-03
-1.579200E-06	7.812500E-03
-1.578800E-06	-2.421880E-02
-1.578400E-06	-1.015630E-02
-1.578000E-06	-6.250000E-03
-1.577600E-06	5.468750E-03
-1.577200E-06	-1.562500E-03
-1.576800E-06	3.984380E-02
-1.576400E-06	1.484380E-02
-1.576000E-06	1.406250E-02
-1.575600E-06	-2.187500E-02
-1.575200E-06	3.671880E-02
-1.574800E-06	8.593750E-03
-1.574400E-06	-1.953120E-02
-1.574000E-06	1.718750E-02
-1.573600E-06	1.484380E-02
-1.573200E-06	6.250000E-03
-1.572800E-06	6.250000E-03
-1.572400E-06	7.812500E-03
-1.572000E-06	3.906250E-03
-1.571600E-06	3.906250E-03
-1.571200E-06	-2.343750E-02
-1.570800E-06	-3.125000E-03
-1.570400E-06	-2.343750E-03
-1.570000E-06	3.125000E-03
-1.569600E-06	2.968750E-02
-1.569200E-06	1.171880E-02
-1.568800E-06	-1.484380E-02
-1.568400E-06	1.718750E-02
-1.568000E-06	-1.171880E-02
-1.567600E-06	-3.125000E-03
-1.567200E-06	2.343750E-02
-1.566800E-06	1.796880E-02
-1.566400E-06	-2.031250E-02
-1.566000E-06	3.125000E-03
-1.565600E-06	1.562500E-03
-1.565200E-06	2.578130E-02
-1.564800E-06	1.328130E-02
-1.564400E-06	-1.718750E-02
-1.564000E-06	-8.593750E-03
-1.563600E-06	2.109380E-02
-1.563200E-06	2.578130E-02
-1.562800E-06	5.468750E-03
-1.562400E-06	-7.812500E-03
-1.562000E-06	-8.593750E-03
-1.561600E-06	1.875000E-02
-1.561200E-06	-7.031250E-03
-1.560800E-06	2.578130E-02
-1.560400E-06	1.562500E-03
-1.560000E-06	2.109380E-02
-1.559600E-06	-1.718750E-02
-1.559200E-06	2.187500E-02
-1.558800E-06	0.000000E+00
-1.558400E-06	2.500000E-02
-1.558000E-06	2.031250E-02
-1.557600E-06	-6.250000E-03
-1.557200E-06	1.796880E-02
-1.556800E-06	-1.640630E-02
-1.556400E-06	1.953120E-02
-1.556000E-06	-1.640630E-02
-1.555600E-06	6.250000E-03
-1.555200E-06	7.031250E-03
-1.554800E-06	2.343750E-03
-1.554400E-06	2.500000E-02
-1.554000E-06	1.171880E-02
-1.553600E-06	1.015630E-02
-1.553200E-06	4.687500E-03
-1.552800E-06	-1.875000E-02
-1.552400E-06	1.328130E-02
-1.552000E-06	-1.250000E-02
-1.551600E-06	1.250000E-02
-1.551200E-06	3.437500E-02
-1.550800E-06	2.109380E-02
-1.550400E-06	-1.562500E-02
-1.550000E-06	1.484380E-02
-1.549600E-06	1.250000E-02
-1.549200E-06	1.250000E-02
-1.548800E-06	-1.875000E-02
-1.548400E-06	-4.687500E-03
-1.548000E-06	2.031250E-02
-1.547600E-06	-1.484380E-02
-1.547200E-06	1.718750E-02
-1.546800E-06	-1.406250E-02
-1.546400E-06	0.000000E+00
-1.546000E-06	-2.343750E-03
-1.545600E-06	-2.343750E-03
-1.545200E-06	9.375000E-03
-1.544800E-06	2.968750E-02
-1.544400E-06	-9.375000E-03
-1.544000E-06	3.515620E-02
-1.543600E-06	1.562500E-02
-1.543200E-06	-1.484380E-02
-1.542800E-06	2.421880E-02
-1.542400E-06	-1.015630E-02
-1.542000E-06	1.953120E-02
-1.541600E-06	-1.328130E-02
-1.541200E-06	-3.906250E-03
-1.540800E-06	0.000000E+00
-1.540400E-06	2.656250E-02
-1.540000E-06	1.328130E-02
-1.539600E-06	1.250000E-02
-1.539200E-06	5.468750E-03
-1.538800E-06	1.796880E-02
-1.538400E-06	-7.812500E-04
-1.538000E-06	-2.343750E-02
-1.537600E-06	-6.250000E-03
-1.537200E-06	-3.906250E-03
-1.536800E-06	3.203130E-02
-1.536400E-06	3.046880E-02
-1.536000E-06	5.468750E-03
-1.535600E-06	5.468750E-03
-1.535200E-06	9.375000E-03
-1.534800E-06	-1.718750E-02
-1.534400E-06	-6.250000E-03
-1.534000E-06	-6.250000E-03
-1.533600E-06	2.578130E-02
-1.533200E-06	1.406250E-02
-1.532800E-06	6.250000E-03
-1.532400E-06	4.687500E-03
-1.532000E-06	-2.343750E-02
-1.531600E-06	2.109380E-02
-1.531200E-06	1.171880E-02
-1.530800E-06	8.593750E-03
-1.530400E-06	3.125000E-03
-1.530000E-06	-2.421880E-02
-1.529600E-06	1.484380E-02
-1.529200E-06	-1.875000E-02
-1.528800E-06	-2.343750E-03
-1.528400E-06	3.125000E-03
-1.528000E-06	9.375000E-03
-1.527600E-06	3.203130E-02
-1.527200E-06	1.406250E-02
-1.526800E-06	1.250000E-02
-1.526400E-06	1.562500E-02
-1.526000E-06	1.484380E-02
-1.525600E-06	-1.406250E-02
-1.525200E-06	1.406250E-02
-1.524800E-06	-1.250000E-02
-1.524400E-06	1.953120E-02
-1.524000E-06	7.031250E-03
-1.523600E-06	2.031250E-02
-1.523200E-06	9.375000E-03
-1.522800E-06	-1.953120E-02
-1.522400E-06	-3.125000E-03
-1.522000E-06	3.750000E-02
-1.521600E-06	-1.250000E-02
-1.521200E-06	-6.250000E-03
-1.520800E-06	3.593750E-02
-1.520400E-06	-3.906250E-03
-1.520000E-06	-5.468750E-03
-1.519600E-06	2.187500E-02
-1.519200E-06	1.640630E-02
-1.518800E-06	-1.718750E-02
-1.518400E-06	-7.812500E-04
-1.518000E-06	2.187500E-02
-1.517600E-06	1.875000E-02
-1.517200E-06	9.375000E-03
-1.516800E-06	-8.593750E-03
-1.516400E-06	-2.343750E-03
-1.516000E-06	1.875000E-02
-1.515600E-06	1.015630E-02
-1.515200E-06	1.953120E-02
-1.514800E-06	2.343750E-03
-1.514400E-06	-2.187500E-02
-1.514000E-06	1.484380E-02
-1.513600E-06	-1.406250E-02
-1.513200E-06	1.953120E-02
-1.512800E-06	-1.328130E-02
-1.512400E-06	4.687500E-02
-1.512000E-06	1.328130E-02
-1.511600E-06	1.484380E-02
-1.511200E-06	-1.484380E-02
-1.510800E-06	9.375000E-03
-1.510400E-06	2.343750E-03
-1.510000E-06	2.968750E-02
-1.509600E-06	1.875000E-02
-1.509200E-06	-1.718750E-02
-1.508800E-06	-8.593750E-03
-1.508400E-06	9.375000E-03
-1.508000E-06	2.343750E-03
-1.507600E-06	3.125000E-03
-1.507200E-06	-7.812500E-04
-1.506800E-06	2.734380E-02
-1.506400E-06	1.640630E-02
-1.506000E-06	9.375000E-03
-1.505600E-06	-2.187500E-02
-1.505200E-06	4.062500E-02
-1.504800E-06	-8.593750E-03
-1.504400E-06	-9.375000E-03
-1.504000E-06	-1.562500E-03
-1.503600E-06	3.046880E-02
-1.503200E-06	1.562500E-02
-1.502800E-06	1.015630E-02
-1.502400E-06	4.687500E-03
-1.502000E-06	-2.421880E-02
-1.501600E-06	2.578130E-02
-1.501200E-06	-1.171880E-02
-1.500800E-06	-3.906250E-03
-1.500400E-06	-2.343750E-03
-1.500000E-06	-2.343750E-03
-1.499600E-06	1.250000E-02
-1.499200E-06	4.218750E-02
-1.498800E-06	1.875000E-02
-1.498400E-06	1.171880E-02
-1.498000E-06	-2.265630E-02
-1.497600E-06	1.718750E-02
-1.497200E-06	-4.687500E-03
-1.496800E-06	1.953120E-02
-1.496400E-06	-3.906250E-03
